#KO	geneTPM	geneNAME
K04755	219.672	fdx; ferredoxin, 2Fe-2S
K04756	148.694	ahpD; lipoyl-dependent peroxiredoxin subunit D [EC:1.11.1.28]
K04757	73.2239	rsbW; serine/threonine-protein kinase RsbW [EC:2.7.11.1]
K04758	96.1345	feoA; ferrous iron transport protein A
K04759	660.363	feoB; ferrous iron transport protein B
K08640	21.5629	E3.4.17.14; zinc D-Ala-D-Ala carboxypeptidase [EC:3.4.17.14]
K08641	74.1224	vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]
K08642	5.39072	lasA; LasA protease [EC:3.4.24.-]
K13940	48.0672	sulD; dihydroneopterin aldolase / 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:4.1.2.25 2.7.6.3]
K13941	7.18763	folKP; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase / dihydropteroate synthase [EC:2.7.6.3 2.5.1.15]
K03430	105.568	phnW; 2-aminoethylphosphonate-pyruvate transaminase [EC:2.6.1.37]
K03431	484.266	glmM; phosphoglucosamine mutase [EC:5.4.2.10]
K16052	247.524	ynaI, mscMJ; MscS family membrane protein
K16053	357.584	ybdG, mscM; miniconductance mechanosensitive channel
K21350	60.6456	E2.4.1.329; sucrose 6(F)-phosphate phosphorylase [EC:2.4.1.329]
K16055	10.7814	TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]
K03436	102.873	fruR2, fruR; DeoR family transcriptional regulator, fructose operon transcriptional repressor
K17836	226.859	penP; beta-lactamase class A [EC:3.5.2.6]
K17837	14.3753	bla2, blm, ccrA, blaB; metallo-beta-lactamase class B [EC:3.5.2.6]
K03437	336.022	spoU; RNA methyltransferase, TrmH family
K03438	433.504	mraW, rsmH; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
K21355	16.1722	ggp; 1,2-alpha-glucosylglycerol phosphorylase [EC:2.4.1.332]
K03439	232.25	trmB, METTL1, TRM8; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
K07320	174.749	prmB; ribosomal protein L3 glutamine methyltransferase [EC:2.1.1.298]
K07321	100.627	cooC; CO dehydrogenase maturation factor
K07322	199.457	ytfE, scdA; regulator of cell morphogenesis and NO signaling
K07323	132.971	mlaC; phospholipid transport system substrate-binding protein
K07326	249.321	fhaC; hemolysin activation/secretion protein
K09970	271.333	aapQ, bztB; general L-amino acid transport system permease protein
K09971	193.617	aapM, bztC; general L-amino acid transport system permease protein
K08191	154.983	exuT; MFS transporter, ACS family, hexuronate transporter
K02110	218.324	ATPF0C, atpE; F-type H+-transporting ATPase subunit c
K16511	8.08608	mecA1_2; adapter protein MecA 1/2
K09972	347.252	aapP, bztD; general L-amino acid transport system ATP-binding protein [EC:7.4.2.1]
K02111	493.251	ATPF1A, atpA; F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
K09973	76.3685	K09973; uncharacterized protein
K02112	460.008	ATPF1B, atpD; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
K09974	7.63685	K09974; uncharacterized protein
K13490	8.08608	wspE; two-component system, chemotaxis family, sensor histidine kinase and response regulator WspE
K08194	22.0121	dgoT; MFS transporter, ACS family, D-galactonate transporter
K02113	208.89	ATPF1D, atpH; F-type H+-transporting ATPase subunit delta
K13491	10.3322	wspF; two-component system, chemotaxis family, response regulator WspF [EC:3.1.1.61]
K09975	99.2791	K09975; uncharacterized protein
K08195	314.459	pcaK; MFS transporter, AAHS family, 4-hydroxybenzoate transporter
K02114	207.543	ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon
K16514	61.544	galD; 4-oxalomesaconate tautomerase [EC:5.3.2.8]
K08196	15.7229	mucK; MFS transporter, AAHS family, cis,cis-muconate transporter
K02115	319.4	ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma
K16515	56.1533	galB; 4-oxalomesaconate hydratase [EC:4.2.1.83]
K16516	57.9502	galR; LysR family transcriptional regulator, regulator for genes of the gallate degradation pathway
K02116	137.014	atpI; ATP synthase protein I
K02117	126.682	ATPVA, ntpA, atpA; V/A-type H+/Na+-transporting ATPase subunit A [EC:7.1.2.2 7.2.2.1]
K21814	1.79691	CPPED1; serine/threonine-protein phosphatase CPPED1 [EC:3.1.3.16]
K02118	161.722	ATPVB, ntpB, atpB; V/A-type H+/Na+-transporting ATPase subunit B
K02119	19.766	ATPVC, ntpC, atpC; V/A-type H+/Na+-transporting ATPase subunit C
K20035	339.166	dmdC; 3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]
K20036	2.24613	dmdD; (methylthio)acryloyl-CoA hydratase [EC:4.2.1.155]
K00880	56.6026	lyxK; L-xylulokinase [EC:2.7.1.53]
K13497	132.971	trpGD; anthranilate synthase/phosphoribosyltransferase [EC:4.1.3.27 2.4.2.18]
K13498	6.7384	trpCF; indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]
K20037	61.9933	cutD; choline trimethylamine-lyase activating enzyme [EC:1.97.1.-]
K20038	644.191	cutC; choline trimethylamine-lyase [EC:4.3.99.4]
K00882	178.792	fruK; 1-phosphofructokinase [EC:2.7.1.56]
K00883	6.28917	dgoK; 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58]
K06001	98.3806	trpB; tryptophan synthase beta chain [EC:4.2.1.20]
K00885	0	nanK; N-acylmannosamine kinase [EC:2.7.1.60]
K04760	178.343	greB; transcription elongation factor GreB
K04761	207.093	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
K04762	166.663	hslR; ribosome-associated heat shock protein Hsp15
K00887	111.408	dgkA; undecaprenol kinase [EC:2.7.1.66]
K04763	968.533	xerD; integrase/recombinase XerD
K04764	106.017	ihfA, himA; integration host factor subunit alpha
K04767	23.809	acuB; acetoin utilization protein AcuB
K04769	103.771	spoVT; AbrB family transcriptional regulator, stage V sporulation protein T
K08651	36.3874	E3.4.21.66; thermitase [EC:3.4.21.66]
K13950	123.088	pabAB; para-aminobenzoate synthetase [EC:2.6.1.85]
K13953	126.233	adhP; alcohol dehydrogenase, propanol-preferring [EC:1.1.1.1]
K13954	409.695	yiaY; alcohol dehydrogenase [EC:1.1.1.1]
K03442	247.524	mscS; small conductance mechanosensitive channel
K03444	93.8884	ERD6, ESL1; MFS transporter, SP family, ERD6-like sugar transporter
K03445	4.94149	nepI; MFS transporter, DHA1 family, purine ribonucleoside efflux pump
K16066	20.6644	ydfG; 3-hydroxy acid dehydrogenase / malonic semialdehyde reductase [EC:1.1.1.381 1.1.1.-]
K03446	526.943	emrB; MFS transporter, DHA2 family, multidrug resistance protein
K03449	277.622	MFS.CP; MFS transporter, CP family, cyanate transporter
K07334	21.1137	higB-1; toxin HigB-1
K07335	219.223	bmpA, bmpB, tmpC; basic membrane protein A and related proteins
K07336	190.472	K07336; PKHD-type hydroxylase [EC:1.14.11.-]
K07338	137.463	K07338; uncharacterized protein
K02120	117.697	ATPVD, ntpD, atpD; V/A-type H+/Na+-transporting ATPase subunit D
K02121	79.0639	ATPVE, ntpE, atpE; V/A-type H+/Na+-transporting ATPase subunit E
K02122	8.98453	ATPVF, ntpF, atpF; V/A-type H+/Na+-transporting ATPase subunit F
K09983	46.7196	K09983; uncharacterized protein
K09984	4.04304	K09984; uncharacterized protein
K02123	198.558	ATPVI, ntpI, atpI; V/A-type H+/Na+-transporting ATPase subunit I
K02124	48.0672	ATPVK, ntpK, atpK; V/A-type H+/Na+-transporting ATPase subunit K
K09989	191.82	K09989; uncharacterized protein
K21825	4.94149	argR; AraC family transcriptional regulator, L-arginine-responsive activator
K21826	9.88299	gbdR; AraC family transcriptional regulator, glycine betaine-responsive activator
K00891	373.307	aroK, aroL; shikimate kinase [EC:2.7.1.71]
K21829	3.14459	dauR; D-arginine utilization repressor
K06011	38.1843	boNT; botulinum neurotoxin [EC:3.4.24.69]
K06012	126.682	gpr; spore protease [EC:3.4.24.78]
K04770	1.79691	lonH; Lon-like ATP-dependent protease [EC:3.4.21.-]
K00895	91.193	pfp, PFP; diphosphate-dependent phosphofructokinase [EC:2.7.1.90]
K06013	181.038	STE24; STE24 endopeptidase [EC:3.4.24.84]
K04771	496.845	degP, htrA; serine protease Do [EC:3.4.21.107]
K11311	1.79691	antC; anthranilate 1,2-dioxygenase reductase component [EC:1.18.1.-]
K06015	484.716	E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]
K04772	131.174	degQ, hhoA; serine protease DegQ [EC:3.4.21.-]
K11312	1.79691	K11312; cupin 2 domain-containing protein
K06016	741.224	pydC; beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]
K04773	201.703	sppA; protease IV [EC:3.4.21.-]
K00899	105.119	mtnK; 5-methylthioribose kinase [EC:2.7.1.100]
K04775	5.39072	ydgD; protease YdgD [EC:3.4.21.-]
K06019	43.575	ppaX; pyrophosphatase PpaX [EC:3.6.1.1]
K13963	45.3719	SERPINB; serpin B
K17850	109.611	ampR; LysR family transcriptional regulator, regulator of gene expression of beta-lactamase
K03451	88.4976	TC.BCT; betaine/carnitine transporter, BCCT family
K03453	154.534	TC.BASS; bile acid:Na+ symporter, BASS family
K03455	413.288	TC.KEF; monovalent cation:H+ antiporter-2, CPA2 family
K16076	8.98453	nmpC, ompD; outer membrane porin protein LC
K03457	59.7471	TC.NCS1; nucleobase:cation symporter-1, NCS1 family
K03458	264.145	TC.NCS2; nucleobase:cation symporter-2, NCS2 family
K03459	8.98453	focB; formate transporter
K07340	6.7384	ybbJ; inner membrane protein
K21379	5.39072	vioB; dTDP-4-amino-4,6-dideoxy-D-glucose acyltransferase [EC:2.3.1.209]
K07341	48.9657	doc; death on curing protein
K07343	34.5904	tfoX; DNA transformation protein and related proteins
K07344	227.309	trbL; type IV secretion system protein TrbL
K07345	968.982	fimA; major type 1 subunit fimbrin (pilin)
K07346	285.708	fimC; fimbrial chaperone protein
K07347	926.305	fimD, fimC, mrkC, htrE, cssD; outer membrane usher protein
K09990	164.866	K09990; uncharacterized protein
K09992	8.53531	K09992; uncharacterized protein
K02132	6.28917	ATPeF1A, ATP5A1, ATP1; F-type H+-transporting ATPase subunit alpha
K02133	2.69536	ATPeF1B, ATP5B, ATP2; F-type H+-transporting ATPase subunit beta [EC:7.1.2.2]
K09994	2.24613	phnO; (aminoalkyl)phosphonate N-acetyltransferase [EC:2.3.1.280]
K09996	3.59381	artJ; arginine transport system substrate-binding protein
K21832	10.3322	gbcB, bmoB; glycine betaine monooxygenase B [EC:1.14.13.251]
K21833	12.1291	dgcA, ddhC; N,N-dimethylglycine/sarcosine dehydrogenase [EC:1.5.7.3]
K09999	1.79691	artQ; arginine transport system permease protein
K03918	3.14459	lat; L-lysine 6-transaminase [EC:2.6.1.36]
K03919	96.5837	alkB; DNA oxidative demethylase [EC:1.14.11.33]
K07800	8.98453	agrD; AgrD protein
K06020	265.942	ettA; energy-dependent translational throttle protein EttA
K04780	1.79691	dhbF; glyine---[glycyl-carrier protein] ligase [EC:6.2.1.66]
K06023	247.973	hprK, ptsK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]
K07804	40.4304	pagC; putatice virulence related protein PagC
K06024	253.364	scpB; segregation and condensation protein B
K04782	34.5904	pchB; isochorismate pyruvate lyase [EC:4.2.99.21]
K07806	1.79691	arnB, pmrH; UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87]
K04784	34.5904	irp2, HMWP2; yersiniabactin nonribosomal peptide synthetase
K07807	25.1567	K07807; uncharacterized protein
K11329	22.9106	rpaB; two-component system, OmpR family, response regulator RpaB
K20511	1.79691	madD; malonyl-S-ACP:biotin-protein carboxyltransferase subunit MadD [EC:2.1.3.10]
K08676	283.013	tri; tricorn protease [EC:3.4.21.-]
K08678	143.303	UXS1, uxs; UDP-glucuronate decarboxylase [EC:4.1.1.35]
K08679	128.928	GAE, cap1J; UDP-glucuronate 4-epimerase [EC:5.1.3.6]
K13979	13.0276	yahK; alcohol dehydrogenase (NADP+) [EC:1.1.1.2]
K03462	2.69536	NAMPT; nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
K10001	708.43	gltI, aatJ; glutamate/aspartate transport system substrate-binding protein
K10002	143.303	gltK, aatM; glutamate/aspartate transport system permease protein
K03464	166.663	catC; muconolactone D-isomerase [EC:5.3.3.4]
K10003	71.8763	gltJ, aatQ; glutamate/aspartate transport system permease protein
K17865	16.1722	croR; 3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]
K03465	47.618	thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]
K10004	99.7283	gltL, aatP; glutamate/aspartate transport system ATP-binding protein [EC:7.4.2.1]
K03466	905.641	ftsK, spoIIIE; DNA segregation ATPase FtsK/SpoIIIE, S-DNA-T family
K16087	454.168	TC.FEV.OM3, tbpA, hemR, lbpA, hpuB, bhuR, hugA, hmbR; hemoglobin/transferrin/lactoferrin receptor protein
K10007	1.79691	gluD; glutamate transport system permease protein
K03468	1.79691	aaeB; p-hydroxybenzoic acid efflux pump subunit AaeB
K16088	358.483	TC.FEV.OM1, fhuE, fpvA, fptA; outer-membrane receptor for ferric coprogen and ferric-rhodotorulic acid
K10008	4.04304	gluA; glutamate transport system ATP-binding protein [EC:7.4.2.1]
K03469	304.576	rnhA, RNASEH1; ribonuclease HI [EC:3.1.26.4]
K16089	535.927	TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins
K10009	166.663	tcyB, tcyL; L-cystine transport system permease protein
K07350	6.28917	fimH; minor fimbrial subunit
K07352	90.2945	sfmA; type 1 fimbrial protein
K07353	1.79691	sfmC; fimbrial chaperone protein
K07354	21.5629	sfmD; outer membrane usher protein
K07356	6.28917	sfmH; fimbrial protein
K07357	203.05	fimB; type 1 fimbriae regulatory protein FimB
K07358	6.7384	fimE; type 1 fimbriae regulatory protein FimE
K12658	95.236	lhpA; 4-hydroxyproline epimerase [EC:5.1.1.8]
K03923	2.24613	mdaB; NADPH dehydrogenase (quinone) [EC:1.6.5.10]
K03924	424.968	moxR; MoxR-like ATPase [EC:3.6.3.-]
K03925	239.438	mraZ; transcriptional regulator MraZ
K03926	104.67	cutA; periplasmic divalent cation tolerance protein
K02147	3.59381	ATPeV1B, ATP6B; V-type H+-transporting ATPase subunit B
K03928	7.63685	yvaK; carboxylesterase [EC:3.1.1.1]
K03929	67.8332	pnbA; para-nitrobenzyl esterase [EC:3.1.1.-]
K07811	53.0087	torA; trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]
K07812	33.2428	torZ; trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]
K07813	196.312	agrB; accessory gene regulator B
K06033	88.4976	E4.1.1.76; arylmalonate decarboxylase [EC:4.1.1.76]
K07814	66.0363	K07814; cyclic di-GMP phosphodiesterase [EC:3.1.4.-]
K07816	123.088	E2.7.6.5; GTP pyrophosphokinase [EC:2.7.6.5]
K06039	5.83995	ychN; uncharacterized protein involved in oxidation of intracellular sulfur
K08680	7.18763	menH; 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase [EC:4.2.99.20]
K08681	40.8796	pdxT, pdx2; pyridoxal 5'-phosphate synthase pdxT subunit [EC:4.3.3.6]
K02600	474.833	nusA; transcription termination/antitermination protein NusA
K02601	246.176	nusG; transcription termination/antitermination protein NusG
K08689	88.0484	bphAa, bphA1, bphA; biphenyl 2,3-dioxygenase subunit alpha [EC:1.14.12.18]
K15229	1.79691	mauB; methylamine dehydrogenase heavy chain [EC:1.4.9.1]
K02609	283.911	paaA; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaA [EC:1.14.13.149]
K20527	165.315	trbB; type IV secretion system protein TrbB [EC:7.4.2.8]
K20528	79.0639	trbC; type IV secretion system protein TrbC
K20529	70.5286	trbD; type IV secretion system protein TrbD
K03470	236.293	rnhB; ribonuclease HII [EC:3.1.26.4]
K16090	1004.92	fiu; catecholate siderophore receptor
K16091	30.5474	fecA; Fe(3+) dicitrate transport protein
K10010	153.636	tcyC, tcyN; L-cystine transport system ATP-binding protein [EC:7.4.2.1]
K16092	207.093	btuB; vitamin B12 transporter
K10012	14.3753	arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]
K03473	61.0948	pdxB; erythronate-4-phosphate dehydrogenase [EC:1.1.1.290]
K10013	16.1722	argT; lysine/arginine/ornithine transport system substrate-binding protein
K03474	142.854	pdxJ; pyridoxine 5-phosphate synthase [EC:2.6.99.2]
K10014	5.83995	hisJ; histidine transport system substrate-binding protein
K03475	66.9348	ulaA, sgaT; ascorbate PTS system EIIC component
K10015	0	hisM; histidine transport system permease protein
K03476	106.017	ulaG; L-ascorbate 6-phosphate lactonase [EC:3.1.1.-]
K03477	4.94149	ulaR; DeoR family transcriptional regulator, ulaG and ulaABCDEF operon transcriptional repressor
K10016	56.1533	hisQ; histidine transport system permease protein
K21393	168.46	yiaN; TRAP-type transport system large permease protein
K10017	9.88299	hisP; histidine transport system ATP-binding protein [EC:7.4.2.1]
K21394	100.627	yiaM; TRAP-type transport system small permease protein
K03478	176.546	chbG; chitin disaccharide deacetylase [EC:3.5.1.105]
K21395	570.518	yiaO; TRAP-type transport system periplasmic protein
K21399	19.3167	ortA; 2-amino-4-ketopentanoate thiolase alpha subunit [EC:2.3.1.263]
K12660	7.18763	rhmA; 2-dehydro-3-deoxy-L-rhamnonate aldolase [EC:4.1.2.53]
K03930	6.7384	estA; putative tributyrin esterase [EC:3.1.1.-]
K03931	23.809	ygjK; glucosidase [EC:3.2.1.-]
K03933	2.24613	cpbD; chitin-binding protein
K16554	11.2307	exoP, vpsO; polysaccharide biosynthesis transport protein [EC:2.7.10.3]
K03935	3.59381	NDUFS2; NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2]
K16556	26.9536	exoM; succinoglycan biosynthesis protein ExoM [EC:2.4.-.-]
K20074	213.832	prpC, phpP; PPM family protein phosphatase [EC:3.1.3.16]
K07821	8.53531	torY; trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorY
K06041	238.989	kdsD, kpsF; arabinose-5-phosphate isomerase [EC:5.3.1.13]
K06042	119.944	cobH-cbiC; precorrin-8X/cobalt-precorrin-8 methylmutase [EC:5.4.99.61 5.4.99.60]
K06044	206.195	treY, glgY; (1->4)-alpha-D-glucan 1-alpha-D-glucosylmutase [EC:5.4.99.15]
K06045	13.0276	shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase [EC:5.4.99.17 4.2.1.129]
K06048	258.305	gshA, ybdK; glutamate---cysteine ligase / carboxylate-amine ligase [EC:6.3.2.2 6.3.-.-]
K02610	91.193	paaB; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaB
K02611	187.777	paaC; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaC [EC:1.14.13.149]
K02612	93.4391	paaD; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaD
K13990	111.857	FTCD; glutamate formiminotransferase / formiminotetrahydrofolate cyclodeaminase [EC:2.1.2.5 4.3.1.4]
K02613	210.238	paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE
K20530	491.005	trbE; type IV secretion system protein TrbE [EC:7.4.2.8]
K02614	130.276	paaI; acyl-CoA thioesterase [EC:3.1.2.-]
K02615	1.79691	paaJ; 3-oxo-5,6-didehydrosuberyl-CoA/3-oxoadipyl-CoA thiolase [EC:2.3.1.223 2.3.1.174]
K20531	129.826	trbF; type IV secretion system protein TrbF
K13993	109.162	HSP20; HSP20 family protein
K20532	153.186	trbG; type IV secretion system protein TrbG
K02616	168.46	paaX; phenylacetic acid degradation operon negative regulatory protein
K02617	4.04304	paaY; phenylacetic acid degradation protein
K20533	275.825	trbI; type IV secretion system protein TrbI
K02618	1.79691	paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase [EC:3.3.2.12 1.2.1.91]
K13995	127.58	nicF; maleamate amidohydrolase [EC:3.5.1.107]
K20534	453.719	gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
K02619	357.584	pabC; 4-amino-4-deoxychorismate lyase [EC:4.1.3.38]
K19114	162.171	csh1; CRISPR-associated protein Csh1
K19115	80.8608	csh2; CRISPR-associated protein Csh2
K19116	75.0208	cas5h; CRISPR-associated protein Cas5h
K19117	8.08608	csd1, cas8c; CRISPR-associated protein Csd1
K19118	33.2428	csd2, cas7; CRISPR-associated protein Csd2
K19119	8.98453	cas5d; CRISPR-associated protein Cas5d
K03480	97.9314	glcT; transcriptional antiterminator
K03481	48.9657	glvR; RpiR family transcriptional regulator, glv operon transcriptional regulator
K03482	6.28917	yidP; GntR family transcriptional regulator, glv operon transcriptional regulator
K03483	35.4889	mtlR; mannitol operon transcriptional activator
K17884	2.24613	E2.7.8.39; archaetidylinositol phosphate synthase [EC:2.7.8.39]
K03484	111.857	scrR; LacI family transcriptional regulator, sucrose operon repressor
K10023	54.8056	aotM; arginine/ornithine transport system permease protein
K03485	6.28917	treR; LacI family transcriptional regulator, trehalose operon repressor
K10024	56.1533	aotQ; arginine/ornithine transport system permease protein
K10025	7.18763	aotP; arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1]
K03486	21.1137	treR2, treR; GntR family transcriptional regulator, trehalose operon transcriptional repressor
K03487	2.24613	ascG; LacI family transcriptional regulator, asc operon repressor
K10026	261.899	queE; 7-carboxy-7-deazaguanine synthase [EC:4.3.99.3]
K03488	168.909	licT, bglG; beta-glucoside operon transcriptional antiterminator
K10027	32.7935	crtI; phytoene desaturase [EC:1.3.99.26 1.3.99.28 1.3.99.29 1.3.99.31]
K03489	13.926	yydK; GntR family transcriptional regulator, transcriptional regulator of bglA
K12678	285.259	aidA-I, misL; autotransporter family porin
K02160	214.73	accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
